date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:41:54	3846162/3846162	---M--	200	added ('OK')	image/jpeg	etag:%22116b4f863a203a0f0b568afc31cf1251%22	https://45-in-1-sensor-kit.readthedocs.io/en/latest/_images/25.jpg	C:/Moje%20Strony%20Web/Pierwszy/45-in-1-sensor-kit.readthedocs.io/en/latest/_images/25.jpg	(from https://45-in-1-sensor-kit.readthedocs.io/en/latest/25.mercury_tilt_switch.html)
15:41:54	3306707/3306707	---M--	200	added ('OK')	image/jpeg	etag:%22ee32e4be4b20350e31d3b8608670cc59%22	https://45-in-1-sensor-kit.readthedocs.io/en/latest/_images/26.jpg	C:/Moje%20Strony%20Web/Pierwszy/45-in-1-sensor-kit.readthedocs.io/en/latest/_images/26.jpg	(from https://45-in-1-sensor-kit.readthedocs.io/en/latest/26.reed_switch.html)
15:41:54	132897/132897	---M--	200	added ('OK')	image/png	etag:%228122e7b4d4595516b0ca8c7b9a589bdf%22	https://45-in-1-sensor-kit.readthedocs.io/en/latest/_images/28_bb.png	C:/Moje%20Strony%20Web/Pierwszy/45-in-1-sensor-kit.readthedocs.io/en/latest/_images/28_bb.png	(from https://45-in-1-sensor-kit.readthedocs.io/en/latest/28.line_tracking_sensor_module.html)
15:41:54	2689646/2689646	---M--	200	added ('OK')	image/jpeg	etag:%227b181c2bc026cd7811447c141d35563e%22	https://45-in-1-sensor-kit.readthedocs.io/en/latest/_images/27.jpg	C:/Moje%20Strony%20Web/Pierwszy/45-in-1-sensor-kit.readthedocs.io/en/latest/_images/27.jpg	(from https://45-in-1-sensor-kit.readthedocs.io/en/latest/27.photo_interrupter_module.html)
15:41:55	130440/130440	---M--	200	added ('OK')	image/png	etag:%22ebdd44505dce6cc14c2e7cf2619d8067%22	https://45-in-1-sensor-kit.readthedocs.io/en/latest/_images/29_bb.png	C:/Moje%20Strony%20Web/Pierwszy/45-in-1-sensor-kit.readthedocs.io/en/latest/_images/29_bb.png	(from https://45-in-1-sensor-kit.readthedocs.io/en/latest/29.infrared_obstacle_avoidance_sensor_module.html)
15:41:55	163578/163578	---M--	200	added ('OK')	image/png	etag:%224e6e83c8d46f9197adf687e82b921915%22	https://45-in-1-sensor-kit.readthedocs.io/en/latest/_images/30_bb.png	C:/Moje%20Strony%20Web/Pierwszy/45-in-1-sensor-kit.readthedocs.io/en/latest/_images/30_bb.png	(from https://45-in-1-sensor-kit.readthedocs.io/en/latest/30.relay.html)
15:41:56	3488727/3488727	---M--	200	added ('OK')	image/jpeg	etag:%22c6f6f60d479604ca61030d977a5ea7f9%22	https://45-in-1-sensor-kit.readthedocs.io/en/latest/_images/29.jpg	C:/Moje%20Strony%20Web/Pierwszy/45-in-1-sensor-kit.readthedocs.io/en/latest/_images/29.jpg	(from https://45-in-1-sensor-kit.readthedocs.io/en/latest/29.infrared_obstacle_avoidance_sensor_module.html)
15:41:56	92893/92893	---M--	200	added ('OK')	image/jpeg	etag:%227090ffd0193bfd33b50bf4bc0d917b88%22	https://45-in-1-sensor-kit.readthedocs.io/en/latest/_images/31-1.jpg	C:/Moje%20Strony%20Web/Pierwszy/45-in-1-sensor-kit.readthedocs.io/en/latest/_images/31-1.jpg	(from https://45-in-1-sensor-kit.readthedocs.io/en/latest/31.breadboard_power_supply_module.html)
15:41:56	4027930/4027930	---M--	200	added ('OK')	image/jpeg	etag:%22c5eda7900b2345fbffab82bf6af4620c%22	https://45-in-1-sensor-kit.readthedocs.io/en/latest/_images/28.jpg	C:/Moje%20Strony%20Web/Pierwszy/45-in-1-sensor-kit.readthedocs.io/en/latest/_images/28.jpg	(from https://45-in-1-sensor-kit.readthedocs.io/en/latest/28.line_tracking_sensor_module.html)
15:41:56	58134/58134	---M--	200	added ('OK')	image/jpeg	etag:%228b6249a82bf9b478ab2e702fdd3dca20%22	https://45-in-1-sensor-kit.readthedocs.io/en/latest/_images/31-2.jpg	C:/Moje%20Strony%20Web/Pierwszy/45-in-1-sensor-kit.readthedocs.io/en/latest/_images/31-2.jpg	(from https://45-in-1-sensor-kit.readthedocs.io/en/latest/31.breadboard_power_supply_module.html)
15:41:57	131555/131555	---M--	200	added ('OK')	image/png	etag:%226919860e1cec2d5c15a8432dbc6a17ad%22	https://45-in-1-sensor-kit.readthedocs.io/en/latest/_images/32_bb.png	C:/Moje%20Strony%20Web/Pierwszy/45-in-1-sensor-kit.readthedocs.io/en/latest/_images/32_bb.png	(from https://45-in-1-sensor-kit.readthedocs.io/en/latest/32.linear_magnetic_hall_module.html)
15:41:57	3576044/3576044	---M--	200	added ('OK')	image/jpeg	etag:%22efe763a2a597430bee4ce915def5e53e%22	https://45-in-1-sensor-kit.readthedocs.io/en/latest/_images/30.jpg	C:/Moje%20Strony%20Web/Pierwszy/45-in-1-sensor-kit.readthedocs.io/en/latest/_images/30.jpg	(from https://45-in-1-sensor-kit.readthedocs.io/en/latest/30.relay.html)
15:41:57	121561/121561	---M--	200	added ('OK')	image/png	etag:%2261d2c3ff41fe7fe517df77a5eab19775%22	https://45-in-1-sensor-kit.readthedocs.io/en/latest/_images/33_bb.png	C:/Moje%20Strony%20Web/Pierwszy/45-in-1-sensor-kit.readthedocs.io/en/latest/_images/33_bb.png	(from https://45-in-1-sensor-kit.readthedocs.io/en/latest/33.metal_touch_sensor_module.html)
15:41:58	3955197/3955197	---M--	200	added ('OK')	image/jpeg	etag:%224feedbaf40225ca0a8112441f7470cd6%22	https://45-in-1-sensor-kit.readthedocs.io/en/latest/_images/32.jpg	C:/Moje%20Strony%20Web/Pierwszy/45-in-1-sensor-kit.readthedocs.io/en/latest/_images/32.jpg	(from https://45-in-1-sensor-kit.readthedocs.io/en/latest/32.linear_magnetic_hall_module.html)
15:41:58	142379/142379	---M--	200	added ('OK')	image/png	etag:%22762f058c2154480965544703d89e5ce0%22	https://45-in-1-sensor-kit.readthedocs.io/en/latest/_images/34_bb.png	C:/Moje%20Strony%20Web/Pierwszy/45-in-1-sensor-kit.readthedocs.io/en/latest/_images/34_bb.png	(from https://45-in-1-sensor-kit.readthedocs.io/en/latest/34.flame_sensor_module.html)
15:41:58	3838578/3838578	---M--	200	added ('OK')	image/jpeg	etag:%2246253f0f792375fda6a6e9e0f2fce509%22	https://45-in-1-sensor-kit.readthedocs.io/en/latest/_images/33.jpg	C:/Moje%20Strony%20Web/Pierwszy/45-in-1-sensor-kit.readthedocs.io/en/latest/_images/33.jpg	(from https://45-in-1-sensor-kit.readthedocs.io/en/latest/33.metal_touch_sensor_module.html)
15:41:58	133163/133163	---M--	200	added ('OK')	image/png	etag:%22b1626fc9b1f24aacdd8be6ad61f159af%22	https://45-in-1-sensor-kit.readthedocs.io/en/latest/_images/35_bb.png	C:/Moje%20Strony%20Web/Pierwszy/45-in-1-sensor-kit.readthedocs.io/en/latest/_images/35_bb.png	(from https://45-in-1-sensor-kit.readthedocs.io/en/latest/35.digital_temperature_sensor_module.html)
15:41:59	125537/125537	---M--	200	added ('OK')	image/png	etag:%22fe2f73c3bec040c1848ffc6cbb2c1857%22	https://45-in-1-sensor-kit.readthedocs.io/en/latest/_images/36_bb.png	C:/Moje%20Strony%20Web/Pierwszy/45-in-1-sensor-kit.readthedocs.io/en/latest/_images/36_bb.png	(from https://45-in-1-sensor-kit.readthedocs.io/en/latest/36.reed_switch_module.html)
15:41:59	3186129/3186129	---M--	200	added ('OK')	image/jpeg	etag:%22d72bc8c3eec1b2d0b589acde2cfec04c%22	https://45-in-1-sensor-kit.readthedocs.io/en/latest/_images/35.jpg	C:/Moje%20Strony%20Web/Pierwszy/45-in-1-sensor-kit.readthedocs.io/en/latest/_images/35.jpg	(from https://45-in-1-sensor-kit.readthedocs.io/en/latest/35.digital_temperature_sensor_module.html)
15:41:59	137845/137845	---M--	200	added ('OK')	image/png	etag:%228415bc013dcae0cf3434ef7d899e3efb%22	https://45-in-1-sensor-kit.readthedocs.io/en/latest/_images/37_bb.png	C:/Moje%20Strony%20Web/Pierwszy/45-in-1-sensor-kit.readthedocs.io/en/latest/_images/37_bb.png	(from https://45-in-1-sensor-kit.readthedocs.io/en/latest/37.high_sensitivity_sound_detection_module.html)
15:42:01	147394/147394	---M--	200	added ('OK')	image/png	etag:%22160967c0f01200b28d1213c0402a7620%22	https://45-in-1-sensor-kit.readthedocs.io/en/latest/_images/38_bb.png	C:/Moje%20Strony%20Web/Pierwszy/45-in-1-sensor-kit.readthedocs.io/en/latest/_images/38_bb.png	(from https://45-in-1-sensor-kit.readthedocs.io/en/latest/38.microphone_sound_sensor_module.html)
15:42:01	3760179/3760179	---M--	200	added ('OK')	image/jpeg	etag:%222922bcd0d326613112b33fc422a21ca9%22	https://45-in-1-sensor-kit.readthedocs.io/en/latest/_images/34.jpg	C:/Moje%20Strony%20Web/Pierwszy/45-in-1-sensor-kit.readthedocs.io/en/latest/_images/34.jpg	(from https://45-in-1-sensor-kit.readthedocs.io/en/latest/34.flame_sensor_module.html)
15:42:01	3632911/3632911	---M--	200	added ('OK')	image/jpeg	etag:%2253362f72c85822bc65f6a245bd4ffe7c%22	https://45-in-1-sensor-kit.readthedocs.io/en/latest/_images/36.jpg	C:/Moje%20Strony%20Web/Pierwszy/45-in-1-sensor-kit.readthedocs.io/en/latest/_images/36.jpg	(from https://45-in-1-sensor-kit.readthedocs.io/en/latest/36.reed_switch_module.html)
15:42:01	4214514/4214514	---M--	200	added ('OK')	image/jpeg	etag:%224864c1c3737b239f55a7c65a60dfaec9%22	https://45-in-1-sensor-kit.readthedocs.io/en/latest/_images/37.jpg	C:/Moje%20Strony%20Web/Pierwszy/45-in-1-sensor-kit.readthedocs.io/en/latest/_images/37.jpg	(from https://45-in-1-sensor-kit.readthedocs.io/en/latest/37.high_sensitivity_sound_detection_module.html)
15:42:01	150320/150320	---M--	200	added ('OK')	image/png	etag:%22f5cdacad1d47887613755da6aac05848%22	https://45-in-1-sensor-kit.readthedocs.io/en/latest/_images/39_bb.png	C:/Moje%20Strony%20Web/Pierwszy/45-in-1-sensor-kit.readthedocs.io/en/latest/_images/39_bb.png	(from https://45-in-1-sensor-kit.readthedocs.io/en/latest/39.water_level_sensor.html)
15:42:02	126573/126573	---M--	200	added ('OK')	image/png	etag:%2274924e7fbc0d1b573aa9af02c175131e%22	https://45-in-1-sensor-kit.readthedocs.io/en/latest/_images/40_bb.png	C:/Moje%20Strony%20Web/Pierwszy/45-in-1-sensor-kit.readthedocs.io/en/latest/_images/40_bb.png	(from https://45-in-1-sensor-kit.readthedocs.io/en/latest/40.gy521_module.html)
15:42:03	3651469/3651469	---M--	200	added ('OK')	image/jpeg	etag:%22f299e8a3f861261a76761d60a75c6b5b%22	https://45-in-1-sensor-kit.readthedocs.io/en/latest/_images/38.jpg	C:/Moje%20Strony%20Web/Pierwszy/45-in-1-sensor-kit.readthedocs.io/en/latest/_images/38.jpg	(from https://45-in-1-sensor-kit.readthedocs.io/en/latest/38.microphone_sound_sensor_module.html)
15:42:03	3963747/3963747	---M--	200	added ('OK')	image/jpeg	etag:%22d2a8a07ae98b3a843d08389e28dbc207%22	https://45-in-1-sensor-kit.readthedocs.io/en/latest/_images/39.jpg	C:/Moje%20Strony%20Web/Pierwszy/45-in-1-sensor-kit.readthedocs.io/en/latest/_images/39.jpg	(from https://45-in-1-sensor-kit.readthedocs.io/en/latest/39.water_level_sensor.html)
15:42:04	3433290/3433290	---M--	200	added ('OK')	image/jpeg	etag:%223efb84ffdd65a21101559a8f686c2171%22	https://45-in-1-sensor-kit.readthedocs.io/en/latest/_images/40.jpg	C:/Moje%20Strony%20Web/Pierwszy/45-in-1-sensor-kit.readthedocs.io/en/latest/_images/40.jpg	(from https://45-in-1-sensor-kit.readthedocs.io/en/latest/40.gy521_module.html)
15:42:04	174606/174606	---M--	200	added ('OK')	image/png	etag:%22893d7fa72f0ad5d360328ebd5147a751%22	https://45-in-1-sensor-kit.readthedocs.io/en/latest/_images/42_bb.png	C:/Moje%20Strony%20Web/Pierwszy/45-in-1-sensor-kit.readthedocs.io/en/latest/_images/42_bb.png	(from https://45-in-1-sensor-kit.readthedocs.io/en/latest/42.soil_moisture_sensor.html)
15:42:04	3352814/3352814	---M--	200	added ('OK')	image/jpeg	etag:%22ec3d9c3cdc109300bc51e3d73c611aa3%22	https://45-in-1-sensor-kit.readthedocs.io/en/latest/_images/41-1.jpg	C:/Moje%20Strony%20Web/Pierwszy/45-in-1-sensor-kit.readthedocs.io/en/latest/_images/41-1.jpg	(from https://45-in-1-sensor-kit.readthedocs.io/en/latest/41.mp1854en.html)
15:42:05	154343/154343	---M--	200	added ('OK')	image/png	etag:%223a52d3e341e0190b3d061467efa91a29%22	https://45-in-1-sensor-kit.readthedocs.io/en/latest/_images/43_bb.png	C:/Moje%20Strony%20Web/Pierwszy/45-in-1-sensor-kit.readthedocs.io/en/latest/_images/43_bb.png	(from https://45-in-1-sensor-kit.readthedocs.io/en/latest/43.ds1302_rtc_module.html)
15:42:05	52267/52267	---M--	200	added ('OK')	image/png	etag:%229424a0ad1766482315a8be6091f7c6c7%22	https://45-in-1-sensor-kit.readthedocs.io/en/latest/_images/43-2.png	C:/Moje%20Strony%20Web/Pierwszy/45-in-1-sensor-kit.readthedocs.io/en/latest/_images/43-2.png	(from https://45-in-1-sensor-kit.readthedocs.io/en/latest/43.ds1302_rtc_module.html)
15:42:05	3900963/3900963	---M--	200	added ('OK')	image/jpeg	etag:%2286af50e30f4e77c7290e58ab1b94d68e%22	https://45-in-1-sensor-kit.readthedocs.io/en/latest/_images/42.jpg	C:/Moje%20Strony%20Web/Pierwszy/45-in-1-sensor-kit.readthedocs.io/en/latest/_images/42.jpg	(from https://45-in-1-sensor-kit.readthedocs.io/en/latest/42.soil_moisture_sensor.html)
15:42:05	179255/179255	---M--	200	added ('OK')	image/png	etag:%22ca7f96e26ff42c58c3aefcdf6a4a8770%22	https://45-in-1-sensor-kit.readthedocs.io/en/latest/_images/44_bb.png	C:/Moje%20Strony%20Web/Pierwszy/45-in-1-sensor-kit.readthedocs.io/en/latest/_images/44_bb.png	(from https://45-in-1-sensor-kit.readthedocs.io/en/latest/44.sd_card_info.html)
15:42:05	3466876/3466876	---M--	200	added ('OK')	image/jpeg	etag:%226b7410a4a072cb4be548b1c83bf17f64%22	https://45-in-1-sensor-kit.readthedocs.io/en/latest/_images/41-2.jpg	C:/Moje%20Strony%20Web/Pierwszy/45-in-1-sensor-kit.readthedocs.io/en/latest/_images/41-2.jpg	(from https://45-in-1-sensor-kit.readthedocs.io/en/latest/41.mp1854en.html)
15:42:06	157631/157631	---M--	200	added ('OK')	image/png	etag:%22b30ddb62b6a0010d87926be7ba3819a6%22	https://45-in-1-sensor-kit.readthedocs.io/en/latest/_images/45_bb.png	C:/Moje%20Strony%20Web/Pierwszy/45-in-1-sensor-kit.readthedocs.io/en/latest/_images/45_bb.png	(from https://45-in-1-sensor-kit.readthedocs.io/en/latest/45.ultrasonic_module.html)
15:42:07	3908899/3908899	---M--	200	added ('OK')	image/jpeg	etag:%2252d897c02498efc744923cd9edfe7d33%22	https://45-in-1-sensor-kit.readthedocs.io/en/latest/_images/44.jpg	C:/Moje%20Strony%20Web/Pierwszy/45-in-1-sensor-kit.readthedocs.io/en/latest/_images/44.jpg	(from https://45-in-1-sensor-kit.readthedocs.io/en/latest/44.sd_card_info.html)
15:42:07	3571703/3571703	---M--	200	added ('OK')	image/jpeg	etag:%226c22445545d6208277fa36aa291228e6%22	https://45-in-1-sensor-kit.readthedocs.io/en/latest/_images/43.jpg	C:/Moje%20Strony%20Web/Pierwszy/45-in-1-sensor-kit.readthedocs.io/en/latest/_images/43.jpg	(from https://45-in-1-sensor-kit.readthedocs.io/en/latest/43.ds1302_rtc_module.html)
15:42:08	3285230/3285230	---M--	200	added ('OK')	image/jpeg	etag:%22de28e096398a16a373b59f6008ecb7a2%22	https://45-in-1-sensor-kit.readthedocs.io/en/latest/_images/45.jpg	C:/Moje%20Strony%20Web/Pierwszy/45-in-1-sensor-kit.readthedocs.io/en/latest/_images/45.jpg	(from https://45-in-1-sensor-kit.readthedocs.io/en/latest/45.ultrasonic_module.html)
